"setup","network_size","iteration","Visualization approach","time"
"MBPro13",250,40,"network",13.2940000000017
"MBPro13",250,41,"network",12.6370000000024
"MBPro13",250,42,"network",12.6300000000047
"MBPro13",250,43,"network",12.752999999997
"MBPro13",250,44,"network",9.93599999999424
"MBPro13",250,45,"network",9.94499999999971
"MBPro13",250,46,"network",10.3500000000058
"MBPro13",250,47,"network",12.2839999999997
"MBPro13",250,48,"network",12.2390000000014
"MBPro13",250,49,"network",12.8110000000015
"MBPro13",250,50,"network",12.252999999997
"MBPro13",250,51,"network",12.4470000000001
"MBPro13",250,52,"network",10.0950000000012
"MBPro13",250,53,"network",10.0809999999983
"MBPro13",250,54,"network",12.7910000000047
"MBPro13",250,55,"network",9.89299999999639
"MBPro13",250,56,"network",12.390999999996
"MBPro13",250,57,"network",12.135000000002
"MBPro13",250,58,"network",12.612000000001
"MBPro13",250,59,"network",10.0270000000019
"MBPro13",250,60,"network",12.2579999999944
"MBPro13",250,61,"network",9.93500000000495
"MBPro13",250,62,"network",9.38799999999901
"MBPro13",250,63,"network",12.5899999999965
"MBPro13",250,64,"network",12.262999999999
"MBPro13",250,65,"network",12.6670000000013
"MBPro13",250,66,"network",12.612000000001
"MBPro13",250,67,"network",10.1569999999992
"MBPro13",250,68,"network",9.84500000000116
"MBPro13",250,69,"network",9.98400000000402
"MBPro13",250,70,"network",11.836000000003
"MBPro13",250,71,"network",9.88300000000163
"MBPro13",250,72,"network",12.2599999999948
"MBPro13",250,73,"network",9.95100000000093
"MBPro13",250,74,"network",12.3269999999975
"MBPro13",250,75,"network",10.0639999999985
"MBPro13",250,76,"network",12.7250000000058
"MBPro13",250,77,"network",12.6449999999968
"MBPro13",250,78,"network",12.3329999999987
"MBPro13",250,79,"network",12.5879999999961
"MBPro13",250,80,"network",10.0480000000025
"MBPro13",250,81,"network",12.4850000000006
"MBPro13",250,82,"network",12.7819999999992
"MBPro13",250,83,"network",10.1599999999962
"MBPro13",250,84,"network",12.7819999999992
"MBPro13",250,85,"network",11.8899999999994
"MBPro13",250,86,"network",12.4249999999956
"MBPro13",250,87,"network",9.99099999999453
"MBPro13",250,88,"network",12.012999999999
"MBPro13",250,89,"network",9.79699999999866
"MBPro13",250,90,"network",12.7890000000043
"MBPro13",250,91,"network",12.5599999999977
"MBPro13",250,92,"network",12.3340000000026
"MBPro13",250,93,"network",10.1440000000002
"MBPro13",250,94,"network",9.875
"MBPro13",250,95,"network",12.1870000000054
"MBPro13",250,96,"network",12.1830000000045
"MBPro13",250,97,"network",12.7609999999986
"MBPro13",250,98,"network",12.4159999999974
"MBPro13",250,99,"network",12.3220000000001
"MBPro13",250,100,"network",12.2649999999994
"MBPro14",25,1,"network",0.197999999999979
"MBPro14",25,2,"network",0.187000000000012
"MBPro14",25,3,"network",0.194999999999936
"MBPro14",25,4,"network",0.180000000000064
"MBPro14",25,5,"network",0.171000000000049
"MBPro14",25,6,"network",0.169999999999959
"MBPro14",25,7,"network",0.184999999999945
"MBPro14",25,8,"network",0.182999999999993
"MBPro14",25,9,"network",0.177999999999997
"MBPro14",25,10,"network",0.183999999999969
"MBPro14",25,11,"network",0.174999999999955
"MBPro14",25,12,"network",0.179000000000087
"MBPro14",25,13,"network",0.173999999999978
"MBPro14",25,14,"network",0.173000000000002
"MBPro14",25,15,"network",0.180000000000064
"MBPro14",25,16,"network",0.175999999999931
"MBPro14",25,17,"network",0.172000000000025
"MBPro14",25,18,"network",0.166999999999916
"MBPro14",25,19,"network",0.177000000000135
"MBPro14",25,20,"network",0.170000000000073
"MBPro14",25,21,"network",0.173999999999978
"MBPro14",25,22,"network",0.173999999999978
"MBPro14",25,23,"network",0.17699999999968
"MBPro14",25,24,"network",0.183999999999742
"MBPro14",25,25,"network",0.177000000000135
"MBPro14",25,26,"network",0.174999999999727
"MBPro14",25,27,"network",0.18100000000004
"MBPro14",25,28,"network",0.1850000000004
"MBPro14",25,29,"network",0.177000000000135
"MBPro14",25,30,"network",0.17699999999968
"MBPro14",25,31,"network",0.180000000000291
"MBPro14",25,32,"network",0.172000000000025
"MBPro14",25,33,"network",0.175000000000182
"MBPro14",25,34,"network",0.166000000000167
"MBPro14",25,35,"network",0.173999999999978
"MBPro14",25,36,"network",0.173999999999978
"MBPro14",25,37,"network",0.166000000000167
"MBPro14",25,38,"network",0.173000000000229
"MBPro14",25,39,"network",0.172000000000025
"MBPro14",25,40,"network",0.16800000000012
"MBPro14",25,41,"network",0.175999999999476
"MBPro14",25,42,"network",0.170999999999367
"MBPro14",25,43,"network",0.175000000000182
"MBPro14",25,44,"network",0.172999999999774
"MBPro14",25,45,"network",0.179000000000087
"MBPro14",25,46,"network",0.173999999999978
"MBPro14",25,47,"network",0.179000000000087
"MBPro14",25,48,"network",0.17200000000048
"MBPro14",25,49,"network",0.173999999999978
"MBPro14",25,50,"network",0.168999999999869
"MBPro14",25,51,"network",0.17699999999968
"MBPro14",25,52,"network",0.171000000000276
"MBPro14",25,53,"network",0.177999999999884
"MBPro14",25,54,"network",0.172999999999774
"MBPro14",25,55,"network",0.17699999999968
"MBPro14",25,56,"network",0.167999999999665
"MBPro14",25,57,"network",0.164999999999964
"MBPro14",25,58,"network",0.175000000000182
"MBPro14",25,59,"network",0.175000000000182
"MBPro14",25,60,"network",0.173999999999978
"MBPro14",25,61,"network",0.176000000000386
"MBPro14",25,62,"network",0.161999999999352
"MBPro14",25,63,"network",0.173999999999978
"MBPro14",25,64,"network",0.177999999999884
"MBPro14",25,65,"network",0.168999999999869
"MBPro14",25,66,"network",0.170999999999367
"MBPro14",25,67,"network",0.183999999999287
"MBPro14",25,68,"network",0.180999999999585
"MBPro14",25,69,"network",0.173999999999978
"MBPro14",25,70,"network",0.166000000000167
"MBPro14",25,71,"network",0.166000000000167
"MBPro14",25,72,"network",0.173999999999978
"MBPro14",25,73,"network",0.17699999999968
"MBPro14",25,74,"network",0.171999999999571
"MBPro14",25,75,"network",0.17200000000048
"MBPro14",25,76,"network",0.167999999999665
"MBPro14",25,77,"network",0.173999999999978
"MBPro14",25,78,"network",0.170000000000073
"MBPro14",25,79,"network",0.166999999999462
"MBPro14",25,80,"network",0.0729999999994106
"MBPro14",25,81,"network",0.175000000000182
"MBPro14",25,82,"network",0.170000000000073
"MBPro14",25,83,"network",0.175000000000182
"MBPro14",25,84,"network",0.170999999999367
"MBPro14",25,85,"network",0.17699999999968
"MBPro14",25,86,"network",0.171000000000276
"MBPro14",25,87,"network",0.171000000000276
"MBPro14",25,88,"network",0.173999999999978
"MBPro14",25,89,"network",0.177000000000589
"MBPro14",25,90,"network",0.167000000000371
"MBPro14",25,91,"network",0.177999999999884
"MBPro14",25,92,"network",0.17699999999968
"MBPro14",25,93,"network",0.170000000000073
"MBPro14",25,94,"network",0.174999999999272
"MBPro14",25,95,"network",0.182000000000698
"MBPro14",25,96,"network",0.171999999998661
"MBPro14",25,97,"network",0.171000000000276
"MBPro14",25,98,"network",0.170000000000073
"MBPro14",25,99,"network",0.17200000000048
"MBPro14",25,100,"network",0.17200000000048
"MBPro14",50,1,"network",0.305000000000064
"MBPro14",50,2,"network",0.317000000000007
"MBPro14",50,3,"network",0.305999999999926
"MBPro14",50,4,"network",0.278999999999996
"MBPro14",50,5,"network",0.295999999999935
"MBPro14",50,6,"network",0.296999999999912
"MBPro14",50,7,"network",0.310000000000059
"MBPro14",50,8,"network",0.295000000000073
"MBPro14",50,9,"network",0.310999999999922
"MBPro14",50,10,"network",0.313999999999965
"MBPro14",50,11,"network",0.307999999999993
"MBPro14",50,12,"network",0.30600000000004
"MBPro14",50,13,"network",0.311999999999898
"MBPro14",50,14,"network",0.289999999999964
"MBPro14",50,15,"network",0.31899999999996
"MBPro14",50,16,"network",0.131000000000085
"MBPro14",50,17,"network",0.30600000000004
"MBPro14",50,18,"network",0.29300000000012
"MBPro14",50,19,"network",0.280999999999949
"MBPro14",50,20,"network",0.279999999999973
"MBPro14",50,21,"network",0.335999999999785
"MBPro14",50,22,"network",0.297000000000025
"MBPro14",50,23,"network",0.286999999999807
"MBPro14",50,24,"network",0.296000000000276
"MBPro14",50,25,"network",0.295999999999822
"MBPro14",50,26,"network",0.284999999999854
"MBPro14",50,27,"network",0.302999999999884
"MBPro14",50,28,"network",0.291999999999916
"MBPro14",50,29,"network",0.300999999999931
"MBPro14",50,30,"network",0.298000000000229
"MBPro14",50,31,"network",0.288000000000011
"MBPro14",50,32,"network",0.284999999999854
"MBPro14",50,33,"network",0.279999999999745
"MBPro14",50,34,"network",0.278000000000247
"MBPro14",50,35,"network",0.282000000000153
"MBPro14",50,36,"network",0.286000000000058
"MBPro14",50,37,"network",0.284000000000106
"MBPro14",50,38,"network",0.279999999999745
"MBPro14",50,39,"network",0.297000000000025
"MBPro14",50,40,"network",0.276000000000295
"MBPro14",50,41,"network",0.280000000000655
"MBPro14",50,42,"network",0.274000000000342
"MBPro14",50,43,"network",0.291000000000167
"MBPro14",50,44,"network",0.286999999999352
"MBPro14",50,45,"network",0.286000000000058
"MBPro14",50,46,"network",0.291999999999462
"MBPro14",50,47,"network",0.283999999999651
"MBPro14",50,48,"network",0.293000000000575
"MBPro14",50,49,"network",0.282999999999447
"MBPro14",50,50,"network",0.271999999999935
"MBPro14",50,51,"network",0.287000000000262
"MBPro14",50,52,"network",0.274999999999636
"MBPro14",50,53,"network",0.28899999999976
"MBPro14",50,54,"network",0.270000000000437
"MBPro14",50,55,"network",0.289000000000669
"MBPro14",50,56,"network",0.279000000000451
"MBPro14",50,57,"network",0.30199999999968
"MBPro14",50,58,"network",0.274000000000342
"MBPro14",50,59,"network",0.289999999999964
"MBPro14",50,60,"network",0.286000000000058
"MBPro14",50,61,"network",0.292999999999665
"MBPro14",50,62,"network",0.299999999999272
"MBPro14",50,63,"network",0.287999999999556
"MBPro14",50,64,"network",0.284999999999854
"MBPro14",50,65,"network",0.28899999999976
"MBPro14",50,66,"network",0.293000000000575
"MBPro14",50,67,"network",0.285999999999149
"MBPro14",50,68,"network",0.291000000000167
"MBPro14",50,69,"network",0.30199999999968
"MBPro14",50,70,"network",0.290999999999258
"MBPro14",50,71,"network",0.292999999999665
"MBPro14",50,72,"network",0.299999999999272
"MBPro14",50,73,"network",0.284999999999854
"MBPro14",50,74,"network",0.280999999999949
"MBPro14",50,75,"network",0.29700000000048
"MBPro14",50,76,"network",0.292999999999665
"MBPro14",50,77,"network",0.286000000000058
"MBPro14",50,78,"network",0.280000000000655
"MBPro14",50,79,"network",0.270999999999731
"MBPro14",50,80,"network",0.287999999999556
"MBPro14",50,81,"network",0.277000000000044
"MBPro14",50,82,"network",0.277000000000044
"MBPro14",50,83,"network",0.28899999999976
"MBPro14",50,84,"network",0.284999999999854
"MBPro14",50,85,"network",0.280999999999949
"MBPro14",50,86,"network",0.291000000000167
"MBPro14",50,87,"network",0.278999999999542
"MBPro14",50,88,"network",0.279000000000451
"MBPro14",50,89,"network",0.282000000000153
"MBPro14",50,90,"network",0.286000000000058
"MBPro14",50,91,"network",0.30199999999968
"MBPro14",50,92,"network",0.284999999999854
"MBPro14",50,93,"network",0.28400000000147
"MBPro14",50,94,"network",0.282999999999447
"MBPro14",50,95,"network",0.293000000001484
"MBPro14",50,96,"network",0.287000000000262
"MBPro14",50,97,"network",0.314000000000306
"MBPro14",50,98,"network",0.296000000000276
"MBPro14",50,99,"network",0.308000000000902
"MBPro14",50,100,"network",0.272000000000844
"MBPro14",75,1,"network",0.574999999999932
"MBPro14",75,2,"network",0.605000000000018
"MBPro14",75,3,"network",0.602000000000089
"MBPro14",75,4,"network",0.577999999999975
"MBPro14",75,5,"network",0.553999999999974
"MBPro14",75,6,"network",0.621999999999957
"MBPro14",75,7,"network",0.600999999999999
"MBPro14",75,8,"network",0.604000000000042
"MBPro14",75,9,"network",0.581000000000017
"MBPro14",75,10,"network",0.714999999999918
"MBPro14",75,11,"network",0.566000000000031
"MBPro14",75,12,"network",0.578999999999951
"MBPro14",75,13,"network",0.576999999999998
"MBPro14",75,14,"network",0.546000000000049
"MBPro14",75,15,"network",0.574000000000069
"MBPro14",75,16,"network",0.578999999999951
"MBPro14",75,17,"network",0.605000000000018
"MBPro14",75,18,"network",0.589000000000169
"MBPro14",75,19,"network",0.613000000000056
"MBPro14",75,20,"network",0.591999999999871
"MBPro14",75,21,"network",0.552000000000135
"MBPro14",75,22,"network",0.570000000000164
"MBPro14",75,23,"network",0.545000000000073
"MBPro14",75,24,"network",0.545000000000073
"MBPro14",75,25,"network",0.548999999999978
"MBPro14",75,26,"network",0.561000000000149
"MBPro14",75,27,"network",0.539000000000215
"MBPro14",75,28,"network",0.552000000000135
"MBPro14",75,29,"network",0.545999999999822
"MBPro14",75,30,"network",0.559000000000196
"MBPro14",75,31,"network",0.557000000000244
"MBPro14",75,32,"network",0.555000000000291
"MBPro14",75,33,"network",0.557999999999993
"MBPro14",75,34,"network",0.476999999999862
"MBPro14",75,35,"network",0.56899999999996
"MBPro14",75,36,"network",0.556999999999789
"MBPro14",75,37,"network",0.576999999999771
"MBPro14",75,38,"network",0.548000000000229
"MBPro14",75,39,"network",0.583999999999833
"MBPro14",75,40,"network",0.465999999999894
"MBPro14",75,41,"network",0.567999999999302
"MBPro14",75,42,"network",0.54700000000048
"MBPro14",75,43,"network",0.557999999999993
"MBPro14",75,44,"network",0.539999999999964
"MBPro14",75,45,"network",0.558999999999287
"MBPro14",75,46,"network",0.565999999999804
"MBPro14",75,47,"network",0.532999999999447
"MBPro14",75,48,"network",0.566000000000713
"MBPro14",75,49,"network",0.543999999999869
"MBPro14",75,50,"network",0.532999999999447
"MBPro14",75,51,"network",0.533000000000357
"MBPro14",75,52,"network",0.552999999999884
"MBPro14",75,53,"network",0.576999999999316
"MBPro14",75,54,"network",0.559999999999491
"MBPro14",75,55,"network",0.537000000000262
"MBPro14",75,56,"network",0.466999999999643
"MBPro14",75,57,"network",0.563000000000102
"MBPro14",75,58,"network",0.55199999999968
"MBPro14",75,59,"network",0.570999999999913
"MBPro14",75,60,"network",0.570999999999913
"MBPro14",75,61,"network",0.560999999999694
"MBPro14",75,62,"network",0.566000000000713
"MBPro14",75,63,"network",0.563999999999396
"MBPro14",75,64,"network",0.5649999999996
"MBPro14",75,65,"network",0.481999999999971
"MBPro14",75,66,"network",0.556999999999789
"MBPro14",75,67,"network",0.563000000000102
"MBPro14",75,68,"network",0.569999999999709
"MBPro14",75,69,"network",0.562999999999192
"MBPro14",75,70,"network",0.563000000000102
"MBPro14",75,71,"network",0.546999999999571
"MBPro14",75,72,"network",0.551000000000386
"MBPro14",75,73,"network",0.541000000000167
"MBPro14",75,74,"network",0.565000000000509
"MBPro14",75,75,"network",0.536999999999352
"MBPro14",75,76,"network",0.563000000000102
"MBPro14",75,77,"network",0.555999999999585
"MBPro14",75,78,"network",0.551000000000386
"MBPro14",75,79,"network",0.537000000000262
"MBPro14",75,80,"network",0.567000000000007
"MBPro14",75,81,"network",0.570999999999913
"MBPro14",75,82,"network",0.539000000000669
"MBPro14",75,83,"network",0.532000000000153
"MBPro14",75,84,"network",0.543000000000575
"MBPro14",75,85,"network",0.556000000000495
"MBPro14",75,86,"network",0.550000000000182
"MBPro14",75,87,"network",0.560999999999694
"MBPro14",75,88,"network",0.559999999999491
"MBPro14",75,89,"network",0.541000000000167
"MBPro14",75,90,"network",0.555999999999585
"MBPro14",75,91,"network",0.555000000000291
"MBPro14",75,92,"network",0.527999999998428
"MBPro14",75,93,"network",0.57799999999952
"MBPro14",75,94,"network",0.547999999998865
"MBPro14",75,95,"network",0.550999999999476
"MBPro14",75,96,"network",0.548000000000684
"MBPro14",75,97,"network",0.560999999999694
"MBPro14",75,98,"network",0.545000000000073
"MBPro14",75,99,"network",0.55199999999968
"MBPro14",75,100,"network",0.548000000000684
"MBPro14",100,1,"network",0.933999999999969
"MBPro14",100,2,"network",0.898000000000025
"MBPro14",100,3,"network",0.893000000000029
"MBPro14",100,4,"network",0.91599999999994
"MBPro14",100,5,"network",0.94500000000005
"MBPro14",100,6,"network",0.847999999999956
"MBPro14",100,7,"network",0.926000000000045
"MBPro14",100,8,"network",0.987999999999943
"MBPro14",100,9,"network",0.907000000000039
"MBPro14",100,10,"network",0.884999999999991
"MBPro14",100,11,"network",0.858999999999924
"MBPro14",100,12,"network",0.947000000000116
"MBPro14",100,13,"network",0.913999999999987
"MBPro14",100,14,"network",0.942000000000007
"MBPro14",100,15,"network",0.895999999999958
"MBPro14",100,16,"network",0.875999999999976
"MBPro14",100,17,"network",0.950000000000045
"MBPro14",100,18,"network",0.820000000000164
"MBPro14",100,19,"network",0.852000000000089
"MBPro14",100,20,"network",0.969000000000051
"MBPro14",100,21,"network",3.67100000000028
"MBPro14",100,22,"network",3.38200000000006
"MBPro14",100,23,"network",3.60100000000011
"MBPro14",100,24,"network",0.822000000000116
"MBPro14",100,25,"network",0.83600000000024
"MBPro14",100,26,"network",0.873000000000047
"MBPro14",100,27,"network",0.826999999999771
"MBPro14",100,28,"network",0.847999999999956
"MBPro14",100,29,"network",0.827999999999975
"MBPro14",100,30,"network",0.847000000000207
"MBPro14",100,31,"network",0.860999999999876
